content,score,leia_score,leia_incoerente,sentiment
"Gosto dos produtos e da entrega rápida, mas fiquei muito decepcionada por conta de uma oferta, onde teria que efetuar uma compra em um valor mínimo de 300 reais para receber 2 produtos gratuitos de minha escolha. Cumpri todos os requisitos, porém fui informada que a oferta não estava disponível pra minha região, solicitei providências e me ofereceram um desconto de 20%, mas somente na próxima compra me senti tão enganada que cancelei a compra e solicitei a devolução do meu dinheiro",3,0.0644,False,2
"Muito bom, descontos incríveis! Muito fácil de usar! Sempre compro nesse app !",5,0.7633,False,4
"A uns meses atrás, fiz uma compra de um porta jóias (compra internacional) e até aí tudo bem, porém ela foi taxada e não estava especificando nada sobre isso nas informações do pedido; apenas falava que estava em tal cidade, eu tentei fazer de tudo para ver se realmente tinham taxado, mas como eu disse, não havia nenhuma informação, como eu não consegui pagar, a compra acabou retornando para o vendedor e o dinheiro ficou com ele, no final, só gastei dinheiro atoa. n vi nenhuma info do reembolso",2,-0.7311,False,1
"Demorei muito a utilizar o app, minha 1° compra foi em 2024 e eu sinto estou amando usar o aplicativo! É simples e intuitivo, sempre nos fornece cupons de frete grátis e mais bonificações conforme você faz mais compras e sobe de nível, e claro, tem as lives nos ajudam ver melhor os produtos, tirar dúvidas, resgatar moedas, participar de sorteios e comprar aquele produto que tanto queria com um precicho maravilhoso! coração laranja",5,0.9214,False,4
"Estou decepcionado com a Mercado Livre. Fiz uma compra para receber no domingo, dia 11/01/25, aceitei a taxa de remessa correspondente à data. Não recebi a compra nem uma comunicação formal, justificando o atraso e isentando-me da tarifa de remessa de urgência. Perdi a confiança no Mercado Livre e me sinto desconsiderado. Não cancelarei ainda pois sinto que é isso que vocês querem que eu faça, antes de uma comunicação formal sua",1,-0.7717,False,0
"Razoável. O app cumpre o que deve durante as pesquisas de produtos, realização de compras e vendas. Outro ponto interessante é não consumir o pacote de dados. O chat com o vendedor também é bom, estilo Whatsapp com identificação de recebimento e leitura da mensagem por parte do comprador. Porém o app é tem algumas falhas, como por exemplo, ao adicionar um produto nos favoritos, o app só mostra que o anúncio foi pausado/finalizado ao clicar no anúncio já no site mobile, essa informação consta ao acessarmos a lista dos favoritos. Além disso, o app Fica devendo em relação ao site web por não mostrar as visualizações dos produtos que estamos vendendo, mostra 0(zero) visualizações e no site mobile mostra de forma correta quantas pessoas viram o nosso anúncio. Fica a dica desenvolvedores.",3,0.6808,False,2
"O aplicativo tem melhorado seus recursos, porém recursos básicos ,como por exemplo: deixar avaliação com a foto do produto; ainda falta para torna-lo igual às outras plataformas do mercado. O feed de itens de interesse também foi atualizado recentemente, enquanto outros apps já tinham a tempos esse tipo de função. Enfim, é um app que tem tudo para se tornar melhor que outros, mas acredito que deva haver burocracias para realizar esse tipo de modificações. Torço muito para essa evolução.",3,0.4939,False,2
"Mercadoria as opções são muitas, e os também são ótimos. Mais há um problema no site, você não tem opção de decidir. Em qualquer produto que você escolher só tem opção de frete grátis, que é uma mentira. Você selenha o produto e quando chega na hora de pagar aparece a surpresa, o frete. Precisa de um cupom, e nunca tá disponível o site é bom mais falhou nessa opção e pode ser enquadrado como proganda enganosa.",2,0.0258,False,1
"Os casacos de inverno são muito fracos são mais primavera, outono e a maior parte nem bolsos nem forro parecem camisas acho que a chein devia tomar uma actitude em relação a isso vender um pouco mais caro mas com tecidos de qualidade e depois cada um comprava como queria só minha opinião",2,0.343,False,1
as coisa pareci ser de qualidade .mais o app deicha a desejar em materia de valor tem produtos com valor esoberanti tinha que melhorar isso pro app fica bom na crise que estamos vi produtos que ja conprei na chopiee e paguei baratinhomenos de 20 reais e aqui vi por mais de 39 o aplicativo fica encistindo com aquela roleta que siceramenti não amenisa nada,2,0.4939,False,1
"Meus pedidos estao sendo enviados para outros endereços inclusive Recebi uma foto de vários produtos revirados dentro do caminhão de transporte acredito que seja por isso que meus produtos estão indo para outros locais e eu não consigo falar com o atendimento estou muito decepcionada com esta situação Por que gosto muito de comprar na Shopee, já comprei outras vezes e não tive problemas",2,-0.7096,False,1
"A experiência de pesquisa e compra como um todo é boa no app. Destaco como ponto alto (com necessidade de aperfeiçoamento) a possibilidade de usar o prazo de entrega e o frete como filtros na busca, facilitando assim a realização de compras que satisfaçam a necessidade do consumidor. Falta disponibilizá-la em mais categorias, como móveis, por exemplo.",4,0.0772,False,3
Meus pedidos voltaram e não tem nenhum contato disponível das lojas para eu entrar em contato! Já procurei bastante e não consigo encontrar! Deveria ter mais facilidade nos contatos. Peço que resolvam meu problema!,2,-0.7249,False,1
"antes eu conseguia fazer qualquer compra, agora eu faço uma compra internacional e ela é destruída assim que chega no Brasil, não consigo fazer mais nenhuma compra, o pior é que não devolvem o dinheiro, fica no aplicativo e não posso fazer nada com ele além de compras internacional sendo que minhas compras internacionais são destruindas assim que chegam ao BR, não sei o que eu faço se eu compro não não vem, e se eu não comprar perco meu dinheiro",2,-0.9477,False,1
"Sempre gostei da Shopee, mas a experiência piorou nos últimos tempos. O aplicativo tem muitos erros e um layout confuso, cheio de anúncios que dificultam a navegação. Muitos produtos não correspondem ao que é anunciado, o que prejudica a confiança. Além disso, o custo do frete é alto, e sem cupons fica inviável pagar valores que superam o preço do produto. A qualidade das entregas também caiu, com pacotes sendo tratados de forma descuidada. A Shopee precisa melhorar para recuperar sua qualidade.",3,-0.9161,False,2
"O app é bom, em si é ótimo mas o serviço decaiu demais. A demora pra processar os produtos é enorme e muitas vezes a gente espera muito e depois tem que ser reembolsado, pós uma longa espera... Decaiu muito o serviço.",3,-0.4088,False,2
"Gosto muito do aplicativo do Mercado Livre porquê ele é bem organizado, e passa sensação de segurança. Tenho comprado bastante pelo ML, e está difícil de rastrear as encomendas, pois ele mistura os códigos se você tiver várias compras feitas ao mesmo tempo. Cada vez que eu fecho e abro novamente o aplicativo, o código muda. Preciso deste código pra colocar no aplicativo dos correios, mas fica complicado!",4,0.5411,False,3
"O serviço da Amazon é muito bom mas o site e o aplicativo são muito bagunçado, a ordenação de tudo é muito aleatória. As vezes o preço do produto nem aparece, a gente acha que está indisponível, mas as opções podem estar ocultas naquele item ""Ver opções de compra"", que eu levei anos pra ente&e) entender isso. Visual dos anúncios muito bagunçado, confunde demais, assim como o menu da nossa conta também",3,-0.8573,False,2
"Já há alguns anos que faco compras pelo Mercado Livre e não tive problemas que não foram resolvidos com a devida atenção e portanto continuo comprando. Só não gosto muito quando a gente tem que entrar em contato direto com o vendedor para a entrega e valores de fretes, já tive dificuldade de comunicação mas foi resolvido. Já deixei de comprar alguns produtos por este motivo, prefiro quando já está tudo incluso.",4,0.1027,False,3
"Usei, já comprei algumas peças e um acessório,porém não gostei da organização desta loja,as roupas baratas são as curtas,se eu quero comprar um vestido é de 100 pra cima e o tecido nem é algodão, geralmente é poliéster,sem contar que a devolução é caríssima e ainda corro risco de ser taxada rosto perplexo Tem muitas roupas bonitas,e ainda que se tenha desconto com pontos, continua caro,e também por conta do tecido não vale muito a pena pq nem sempre dura tanto. Etc porque vai atingir o limite do comentário",2,-0.6597,False,1
"Gostava muito de comprar na Shopee, porém está deixando muito a desejar, primeiro o valor do frete subiu muito, tem frete que está mais caro que o produto, sem falar que no cartão, as parcelas mudaram, antes era 3X sem juros, agora tem produto que só divide em duas, em 4X quando é um valor bem alto, não ajuda muito.",3,0.836,False,2
"Reavaliando o aplicativo: Está deixando a desejar,os produtos estão demorando demais pra entregar,antes demorava 8 a 10 dias nacional,agora tá um absurdo demora demais e as vezes os produtos voltam.Era o melhor aplicativo de compras online,agora não tá bom não. Nacional tá demorando para entrega imagine internacional! Espero que dê uma melhorada né.",3,-0.5562,False,2
"Independente dos vendedores o ML é bastante confiável e transmite segurança para realizar as compras, com a garantia de que se algo estiver fora dos padrões estabelecidos providências serão tomadas para atender justamente as partes envolvidas. O app é fácil de compreender e de buscar o que se deseja!",5,0.906,False,4
"Fiz a compra de um ventilador, modalidade Full , o próprio mercado livre tem a responsabilidade de enviar o produto, que chegou na minha casa com tamanho e voltagem errada, eu não estava no momento quando cheguei o ventilador já estava montando, pedir para o meu irmão desmontar e colocar de volta na caixa, o mercado livre recusou a devolução por porque avia algumas marcas da montagem, fiquei sem o dinheiro e sem o ventilador pois nem dá para usar por que a voltagem e diferente",1,0.2263,False,0
A vdd estou decepcionado com o ML...uns tempos atrás deu um problema e acabei perdendo todo meu progresso...todos os meus benefícios... sempre paguei TD certo...nunca deu problema...e não sei oq aconteceu...fui notificado que um pagamento meu não tinha sido aprovado... isso já uns 2 meses depois. Mostrei o comprovante de pagamento...sem sucesso... perdi tudo...tive q começar tudo de novo...anos usando o aplicativo...e do nada perde tudo. Aí vc nota o real valor que o usuário tem..........Nenhum!,2,-0.8122,False,1
"Oii! Este é um feedback sincero. Quando instalei o app, estava ansiosa pra comprar algumas coisinhas; quando vi, são super fofas. Mas depois quando fui ver, não tem envio aqui pro Brasil e achei isso bem chatinho, como o fato de não ter como converter em Real, consequentemente. Se não fosse isso, estaria dando cinco estrelas facinho.",4,0.2363,False,3
"Gosto muito da proposta do aplicativo, porém, é um absurdo o valor que é cobrado nos produtos. Sem falar no valor mínimo de compra, que é quase 100 Reais apenas para pedir. No início achei que seria mais acessível, mas muito pelo contrário, além de mais caro, os minigames demoram muito para ser concluídos. Mesmo que tenha chegado a pouco tempo no Brasil, não tem motivos para ser tão absurdo em valores!!",2,0.2215,False,1
"essa transportadora que tão usando pra produtos nacionais é bem furreca e mal organizada, o site e sistema de ajuda deles é muito confuso e mais me irrita do que me ajuda com os meus problemas, decaiu ein, muito triste. Os produtos continuam bons, não sei ainda sobre os que eu pedi pq não recebi ainda né..., mas aí se o transporte é um lixo não tem pq comprar por esse aplicativo. Melhorem.",2,-0.9127,False,1
"Boa tarde, sou cliente ativo, sempre comprei, nada contra a empresa Mercado livre, o problema são as entregas, não é a primeira vez que acontece, atrasos de dias, a última séria para 21/01/25, até o momento não recebi minha encomenda, obs., meu cadastro está atualizado.",1,-0.4404,False,0
"Aplicativo ótimo excelente , só deseja a deseja o prazo da entrega mnh entrega era pra chega dia 15 e até o momento não chegou ainda , depois da atualização o prazo da entrega tá muito lento. Fora isso o app é perfeito",4,0.7717,False,3
"O app é muito bom, porém tem um detalhe muito importante que precisa ser corrigido em futuras atualizações. Quando se compra com a opção de pagar com boleto, em ""Seus pedidos"" o boleto fica apenas disponível para a gente visualizar, e não tem como salvar em PDF para poder imprimir em seguida. Apenas no site tem essa opção. Já deixei de comprar porque não conseguia imprimir o boleto pela falta de tal opção.",4,-0.4215,False,3
"Comprei 2 Air Fryer nessa loja virtual. A primeira compra foi perto da tal 11.11 e a outra dia 3.12. Ambas pagas a vista e ambas canceladas. O que eles fazem? Fazem giro com nosso dinheiro. Vc utiliza os tais pontos deles e a compra é cancelada, pois as tais moedas não tem valor para compras únicas e grandes. Eu daria 1 estrela, mas para ""bobagens"", estilo 25, funciona. Mas tem umas ""pegadinhas"". Tipo kits. Comprei um kit de 2 tênis e chegou apenas 1. Reclamei e nem responderam. Saiu +caro q um!",1,0.1007,False,0
"A shoppe poderia liberar a opção de mais método para pagar a compra, infelizmente tô querendo comprar um celular e não tenho o limite de compra. Eles(shoppe) poderia fazer igual ao mercado livre ter opção de pagar em dois cartões de crédito, ou no crédito e um pouco no pix",1,0.0516,False,0
"E bom,mais quando vc entrar já aparece um monte de coisas!! Vc nem consegue mexer direito, E quando vc chega a 99% para conseguir as coisas grátis aí fica 99,5% e dps 99,8%!! Sem contar que pra regar as plantas demora muitooo",2,-0.8057,False,1
"Shopee, já faz parte de nossas vidas há um bom tempo já, e cada dia que passa a plataforma de compra online melhora cada vez mais, claro que tenque melhorar mais em relação com as transportadoras que as vezes falham e falham feito na hora de fazer as entregas. Shopee precisa melhorar também em relação às atualizações nos status de rastreamento do pedido que ainda deixa a desejar. Fora isso, uma excelente opção para comprar online!!!",5,0.9627,False,4
"Há muito tempo mais ou uns 12 anos, venho fazendo negócios no Mercado Livre, com muita segurança e respeito. Recomendo muito confiável, tanto para venda como para compras. Deixo uma dica que pode ser útil, antes de comprar pesquise no Mercado livre. Deixo uma observação: Precisa de melhorar na questão da funcionalidade, muitas vezes o aplicativo está fora do ar e não consigo interagir junto ao aplicativo. As entregas estão demorando mais tempo para chegar.",4,0.9432,False,3
Sempre acessei minha conta com senha! Agora querem validar meu reconhecimento facial. Sem opção de negar. Tenho meu acesso por digital. Desde então tenho comprado na Amazon. Entendo absurdo a exigência.,1,-0.4389,False,0
"Enganação referente ao frete grátis. Vários produtos indicado frete grátis, quando entramos para fazer o pagamento é pago. Induzindo ao erro e atrapalhando o trabalho de quem realmente oferta o serviço gratuito. Brasileiro é complicado. A pessoa desapercebida é induzida, dá pra ser honesto???",2,-0.6174,False,1
"O app é muito bom. Muita variedade de produtos, descontos em lives, jogos, moedas. Eu compraria mais se tivesse opção de retirada nos correios ou em lojas parceiras, pra quem fica o dia inteiro fora de casa ajuda demais. Há muitos anúncios falsos, deveriam averiguar melhor os vendedores. E aumentar a quantidade de cupom de frete grátis, está cada vez mais limitado.",4,0.8908,False,3
Aplicativo é bom muitas opções boas para compras. Agora o jogo do Aplicativo pra ganhar prêmios é um saco até me deu ansiedade cheguei no 100 por cento e agora veio maus 10 por cento para completar o jogo e ganhar os prêmios lá se vai maus dois meses jogando .,4,0.9325,False,3
